Index|Drug ID|Drug Name|Section LOINC|Section Display Name|MedDRA PT|PT ID|MedDRA LLT|LLT ID|Matching String|UMLS CUI|UMLS PrefName|Flag 1|Flag 2
012618|df12ceb2-5b4b-4ab5-a317-2a36bf2a3cda|Gazyva|34084-4|ADVERSE REACTIONS|Nasopharyngitis|10028810|Nasopharyngitis|10028810|nasopharyngitis|C0027441|Nasopharyngitis||
012619|df12ceb2-5b4b-4ab5-a317-2a36bf2a3cda|Gazyva|34084-4|ADVERSE REACTIONS|Nausea|10028813|Nausea|10028813|nausea|C0027497|Nausea||
012620|df12ceb2-5b4b-4ab5-a317-2a36bf2a3cda|Gazyva|34084-4|ADVERSE REACTIONS|Neutropenia|10029354|Late onset neutropenia|10074781|late-onset neutropenia|C3805247|Late onset neutropenia||
012621|df12ceb2-5b4b-4ab5-a317-2a36bf2a3cda|Gazyva|34084-4|ADVERSE REACTIONS|Neutropenia|10029354|Neutropenia|10029354|neutropenia|C0027947|Neutropenia||
012622|df12ceb2-5b4b-4ab5-a317-2a36bf2a3cda|Gazyva|34084-4|ADVERSE REACTIONS|Pain|10033371|Pain|10033371|pain|C0030193|Pain||
012623|df12ceb2-5b4b-4ab5-a317-2a36bf2a3cda|Gazyva|34084-4|ADVERSE REACTIONS|Progressive multifocal leukoencephalopathy|10036807|Progressive multifocal leukoencephalopathy|10036807|progressive multifocal leukoencephalopathy|C0023524|Leukoencephalopathy, Progressive Multifocal||
012624|df12ceb2-5b4b-4ab5-a317-2a36bf2a3cda|Gazyva|34084-4|ADVERSE REACTIONS|Pyrexia|10037660|Pyrexia|10037660|pyrexia|C0015967|Fever||
012625|df12ceb2-5b4b-4ab5-a317-2a36bf2a3cda|Gazyva|34084-4|ADVERSE REACTIONS|Thrombocytopenia|10043554|Thrombocytopenia|10043554|thrombocytopenia|C0040034|Thrombocytopenia||
012626|df12ceb2-5b4b-4ab5-a317-2a36bf2a3cda|Gazyva|34084-4|ADVERSE REACTIONS|Tumour lysis syndrome|10045170|Tumor lysis syndrome|10045152|tumor lysis syndrome|C0041364|Tumor Lysis Syndrome||
012627|df12ceb2-5b4b-4ab5-a317-2a36bf2a3cda|Gazyva|34084-4|ADVERSE REACTIONS|Urinary tract infection|10046571|Urinary tract infection|10046571|urinary tract infection|C0042029|Urinary tract infection||
012628|df12ceb2-5b4b-4ab5-a317-2a36bf2a3cda|Gazyva|43685-7|WARNINGS AND PRECAUTIONS|Acute kidney injury|10069339|Acute renal failure|10001041|acute renal failure|C0022660|Kidney Failure, Acute||
012629|df12ceb2-5b4b-4ab5-a317-2a36bf2a3cda|Gazyva|43685-7|WARNINGS AND PRECAUTIONS|Bacterial infection|10060945|Bacterial infection|10060945|bacterial infections|C0004623|Bacterial Infections||
012630|df12ceb2-5b4b-4ab5-a317-2a36bf2a3cda|Gazyva|43685-7|WARNINGS AND PRECAUTIONS|Blood bilirubin increased|10005364|Bilirubin increased|10004690|increase in bilirubin levels|C0311468|Increased bilirubin level (finding)||
012631|df12ceb2-5b4b-4ab5-a317-2a36bf2a3cda|Gazyva|43685-7|WARNINGS AND PRECAUTIONS|Bronchospasm|10006482|Bronchospasm|10006482|bronchospasm|C0006266|Bronchial Spasm||
012632|df12ceb2-5b4b-4ab5-a317-2a36bf2a3cda|Gazyva|43685-7|WARNINGS AND PRECAUTIONS|Chills|10008531|Chills|10008531|chills|C0085593|Chills||
012633|df12ceb2-5b4b-4ab5-a317-2a36bf2a3cda|Gazyva|43685-7|WARNINGS AND PRECAUTIONS|Death|10011906|Death|10011906|death|C1306577|Death (finding)||DrugClass
012634|df12ceb2-5b4b-4ab5-a317-2a36bf2a3cda|Gazyva|43685-7|WARNINGS AND PRECAUTIONS|Diarrhoea|10012735|Diarrhea|10012727|diarrhea|C0011991|Diarrhea||
012635|df12ceb2-5b4b-4ab5-a317-2a36bf2a3cda|Gazyva|43685-7|WARNINGS AND PRECAUTIONS|Dyspnoea|10013968|Dyspnea|10013963|dyspnea|C0013404|Dyspnea||
012636|df12ceb2-5b4b-4ab5-a317-2a36bf2a3cda|Gazyva|43685-7|WARNINGS AND PRECAUTIONS|Flushing|10016825|Flushing|10016825|flushing|C0016382|Flushing||
012637|df12ceb2-5b4b-4ab5-a317-2a36bf2a3cda|Gazyva|43685-7|WARNINGS AND PRECAUTIONS|Fungal infection|10017533|Fungal infection|10017533|fungal infections|C0026946|Mycoses||
012638|df12ceb2-5b4b-4ab5-a317-2a36bf2a3cda|Gazyva|43685-7|WARNINGS AND PRECAUTIONS|Haemorrhage|10055798|Hemorrhage|10019524|hemorrhagic events|C0019080|Hemorrhage||
012639|df12ceb2-5b4b-4ab5-a317-2a36bf2a3cda|Gazyva|43685-7|WARNINGS AND PRECAUTIONS|Headache|10019211|Headache|10019211|headache|C0018681|Headache||
012640|df12ceb2-5b4b-4ab5-a317-2a36bf2a3cda|Gazyva|43685-7|WARNINGS AND PRECAUTIONS|Hepatic failure|10019663|Hepatic failure|10019663|hepatic failure|C0085605|Liver Failure||DrugClass
012641|df12ceb2-5b4b-4ab5-a317-2a36bf2a3cda|Gazyva|43685-7|WARNINGS AND PRECAUTIONS|Hepatic failure|10019663|Liver failure|10024678|liver failure|C0085605|Liver Failure||
012642|df12ceb2-5b4b-4ab5-a317-2a36bf2a3cda|Gazyva|43685-7|WARNINGS AND PRECAUTIONS|Hepatitis B|10019731|Hepatitis B reactivation|10058827|reactivation hepatitis b infection|C1142420|Hepatitis B reactivation||
012643|df12ceb2-5b4b-4ab5-a317-2a36bf2a3cda|Gazyva|43685-7|WARNINGS AND PRECAUTIONS|Hepatitis fulminant|10019772|Hepatitis fulminant|10019772|fulminant hepatitis|C0302809|Fulminant hepatitis||DrugClass
012644|df12ceb2-5b4b-4ab5-a317-2a36bf2a3cda|Gazyva|43685-7|WARNINGS AND PRECAUTIONS|Hepatitis|10019717|Hepatitis|10019717|hepatitis|C0019158|Hepatitis||
012645|df12ceb2-5b4b-4ab5-a317-2a36bf2a3cda|Gazyva|43685-7|WARNINGS AND PRECAUTIONS|Hyperkalaemia|10020646|Hyperkalemia|10020647|hyperkalemia|C0020461|Hyperkalemia||
012646|df12ceb2-5b4b-4ab5-a317-2a36bf2a3cda|Gazyva|43685-7|WARNINGS AND PRECAUTIONS|Hyperphosphataemia|10020711|Hyperphosphatemia|10020712|hyperphosphatemia|C0085681|Hyperphosphatemia (disorder)||
012647|df12ceb2-5b4b-4ab5-a317-2a36bf2a3cda|Gazyva|43685-7|WARNINGS AND PRECAUTIONS|Hypertension|10020772|Hypertension|10020772|hypertension|C0020538|Hypertensive disease||
012648|df12ceb2-5b4b-4ab5-a317-2a36bf2a3cda|Gazyva|43685-7|WARNINGS AND PRECAUTIONS|Hyperuricaemia|10020903|Hyperuricemia|10020907|hyperuricemia|C0740394|Hyperuricemia||
012649|df12ceb2-5b4b-4ab5-a317-2a36bf2a3cda|Gazyva|43685-7|WARNINGS AND PRECAUTIONS|Hypocalcaemia|10020947|Hypocalcemia|10020949|hypocalcemia|C0020598|Hypocalcemia||
012650|df12ceb2-5b4b-4ab5-a317-2a36bf2a3cda|Gazyva|43685-7|WARNINGS AND PRECAUTIONS|Hypotension|10021097|Hypotension|10021097|hypotension|C0020649|Hypotension||
012651|df12ceb2-5b4b-4ab5-a317-2a36bf2a3cda|Gazyva|43685-7|WARNINGS AND PRECAUTIONS|Infection reactivation|10070891|Infection reactivation|10070891|reactivated viral infections|C3160756|Infection reactivation|duplicate|
012652|df12ceb2-5b4b-4ab5-a317-2a36bf2a3cda|Gazyva|43685-7|WARNINGS AND PRECAUTIONS|Infection|10021789|Infection|10021789|infection|C3714514|Infection||
012653|df12ceb2-5b4b-4ab5-a317-2a36bf2a3cda|Gazyva|43685-7|WARNINGS AND PRECAUTIONS|Infusion related reaction|10051792|Infusion related reaction|10051792|infusion reactions|C0948715|Infusion related reaction||
012654|df12ceb2-5b4b-4ab5-a317-2a36bf2a3cda|Gazyva|43685-7|WARNINGS AND PRECAUTIONS|JC virus infection|10023163|JC virus infection|10023163|jc virus infection|C0857836|JC virus infection||
012655|df12ceb2-5b4b-4ab5-a317-2a36bf2a3cda|Gazyva|43685-7|WARNINGS AND PRECAUTIONS|Laryngeal oedema|10023845|Laryngeal edema|10023838|laryngeal edema|C0023052|Laryngeal Edema||
012656|df12ceb2-5b4b-4ab5-a317-2a36bf2a3cda|Gazyva|43685-7|WARNINGS AND PRECAUTIONS|Larynx irritation|10058670|Larynx irritation|10058670|larynx irritation|C1142073|Larynx irritation||
012657|df12ceb2-5b4b-4ab5-a317-2a36bf2a3cda|Gazyva|43685-7|WARNINGS AND PRECAUTIONS|Nausea|10028813|Nausea|10028813|nausea|C0027497|Nausea||
012658|df12ceb2-5b4b-4ab5-a317-2a36bf2a3cda|Gazyva|43685-7|WARNINGS AND PRECAUTIONS|Neutropenia|10029354|Late onset neutropenia|10074781|neutropenia late onset|C3805247|Late onset neutropenia||
012659|df12ceb2-5b4b-4ab5-a317-2a36bf2a3cda|Gazyva|43685-7|WARNINGS AND PRECAUTIONS|Neutropenia|10029354|Neutropenia|10029354|neutropenia|C0027947|Neutropenia||
012660|df12ceb2-5b4b-4ab5-a317-2a36bf2a3cda|Gazyva|43685-7|WARNINGS AND PRECAUTIONS|Progressive multifocal leukoencephalopathy|10036807|Progressive multifocal leukoencephalopathy|10036807|pml|C0023524|Leukoencephalopathy, Progressive Multifocal||
012661|df12ceb2-5b4b-4ab5-a317-2a36bf2a3cda|Gazyva|43685-7|WARNINGS AND PRECAUTIONS|Pyrexia|10037660|Pyrexia|10037660|pyrexia|C0015967|Fever||
012662|df12ceb2-5b4b-4ab5-a317-2a36bf2a3cda|Gazyva|43685-7|WARNINGS AND PRECAUTIONS|Respiratory symptom|10075535|Respiratory symptom|10075535|respiratory symptoms|C0037090|Signs and Symptoms, Respiratory||
012663|df12ceb2-5b4b-4ab5-a317-2a36bf2a3cda|Gazyva|43685-7|WARNINGS AND PRECAUTIONS|Tachycardia|10043071|Tachycardia|10043071|tachycardia|C0039231|Tachycardia||
012664|df12ceb2-5b4b-4ab5-a317-2a36bf2a3cda|Gazyva|43685-7|WARNINGS AND PRECAUTIONS|Throat irritation|10043521|Throat irritation|10043521|throat irritation|C0700184|Throat irritation||
012665|df12ceb2-5b4b-4ab5-a317-2a36bf2a3cda|Gazyva|43685-7|WARNINGS AND PRECAUTIONS|Thrombocytopenia|10043554|Thrombocytopenia|10043554|acute thrombocytopenia|C0040034|Thrombocytopenia||
012666|df12ceb2-5b4b-4ab5-a317-2a36bf2a3cda|Gazyva|43685-7|WARNINGS AND PRECAUTIONS|Transaminases increased|10054889|Transaminases increased|10054889|increase in transaminase levels|C0438717|Transaminases increased||
012667|df12ceb2-5b4b-4ab5-a317-2a36bf2a3cda|Gazyva|43685-7|WARNINGS AND PRECAUTIONS|Tumour lysis syndrome|10045170|Tumor lysis syndrome|10045152|tumor lysis syndrome|C0041364|Tumor Lysis Syndrome||
012668|df12ceb2-5b4b-4ab5-a317-2a36bf2a3cda|Gazyva|43685-7|WARNINGS AND PRECAUTIONS|Viral infection|10047461|Viral infection|10047461|new viral infections|C0042769|Virus Diseases||
012669|df12ceb2-5b4b-4ab5-a317-2a36bf2a3cda|Gazyva|43685-7|WARNINGS AND PRECAUTIONS|Vomiting|10047700|Vomiting|10047700|vomiting|C0042963|Vomiting||
012670|df12ceb2-5b4b-4ab5-a317-2a36bf2a3cda|Gazyva|43685-7|WARNINGS AND PRECAUTIONS|Wheezing|10047924|Wheezing|10047924|wheezing|C0043144|Wheezing||
012671|df918ec2-0907-443f-a52a-b72866959644|GRANIX|34084-4|ADVERSE REACTIONS|Acute febrile neutrophilic dermatosis|10000748|Acute febrile neutrophilic dermatosis|10000748|acute febrile neutrophilic dermatosis|C0085077|Sweet Syndrome||DrugClass
012672|df918ec2-0907-443f-a52a-b72866959644|GRANIX|34084-4|ADVERSE REACTIONS|Acute febrile neutrophilic dermatosis|10000748|Sweet's syndrome|10042673|sweet's syndrome|C0085077|Sweet Syndrome||DrugClass
012673|df918ec2-0907-443f-a52a-b72866959644|GRANIX|34084-4|ADVERSE REACTIONS|Acute respiratory distress syndrome|10001052|Acute respiratory distress syndrome|10001052|acute respiratory distress syndrome|C0035222|Respiratory Distress Syndrome, Adult||
012674|df918ec2-0907-443f-a52a-b72866959644|GRANIX|34084-4|ADVERSE REACTIONS|Bone pain|10006002|Bone pain|10006002|bone pain|C0151825|Bone pain||
012675|df918ec2-0907-443f-a52a-b72866959644|GRANIX|34084-4|ADVERSE REACTIONS|Capillary leak syndrome|10007196|Capillary leak syndrome|10007196|capillary leak syndrome|C0343084|Capillary Leak Syndrome||
012676|df918ec2-0907-443f-a52a-b72866959644|GRANIX|34084-4|ADVERSE REACTIONS|Cutaneous vasculitis|10011686|Cutaneous vasculitis|10011686|cutaneous vasculitis|C0262988|Vasculitis of the skin||DrugClass
012677|df918ec2-0907-443f-a52a-b72866959644|GRANIX|34084-4|ADVERSE REACTIONS|Headache|10019211|Headache|10019211|headache|C0018681|Headache||DrugClass
012678|df918ec2-0907-443f-a52a-b72866959644|GRANIX|34084-4|ADVERSE REACTIONS|Hypersensitivity|10020751|Allergic reaction|10001718|allergic reactions|C1527304|Allergic Reaction||
012679|df918ec2-0907-443f-a52a-b72866959644|GRANIX|34084-4|ADVERSE REACTIONS|Leukocytosis|10024378|Leukocytosis|10024378|leukocytosis|C0023518|Leukocytosis||
012680|df918ec2-0907-443f-a52a-b72866959644|GRANIX|34084-4|ADVERSE REACTIONS|Myalgia|10028411|Myalgia|10028411|myalgia|C0231528|Myalgia||DrugClass
012681|df918ec2-0907-443f-a52a-b72866959644|GRANIX|34084-4|ADVERSE REACTIONS|Neoplasm malignant|10028997|Malignant neoplasm growth accelerated|10065302|tumor growth stimulatory effects on malignant cells|C1699554|Malignant neoplasm growth accelerated||
012682|df918ec2-0907-443f-a52a-b72866959644|GRANIX|34084-4|ADVERSE REACTIONS|Splenic rupture|10041658|Splenic rupture|10041658|splenic rupture|C0038000|Splenic Rupture||
012683|df918ec2-0907-443f-a52a-b72866959644|GRANIX|34084-4|ADVERSE REACTIONS|Thrombocytopenia|10043554|Thrombocytopenia|10043554|thrombocytopenia|C0040034|Thrombocytopenia||DrugClass
012684|df918ec2-0907-443f-a52a-b72866959644|GRANIX|34084-4|ADVERSE REACTIONS|Vomiting|10047700|Vomiting|10047700|vomiting|C0042963|Vomiting||DrugClass
012685|df918ec2-0907-443f-a52a-b72866959644|GRANIX|34084-4|ADVERSE REACTIONS|White blood cell count increased|10047943|WBC increased|10056739|wbc counts > 100,000 x 10  6  /l|C0750426|White blood cell count increased (lab result)||
012686|df918ec2-0907-443f-a52a-b72866959644|GRANIX|43685-7|WARNINGS AND PRECAUTIONS|Acute respiratory distress syndrome|10001052|ARDS|10003083|ards|C0035222|Respiratory Distress Syndrome, Adult||DrugClass
012687|df918ec2-0907-443f-a52a-b72866959644|GRANIX|43685-7|WARNINGS AND PRECAUTIONS|Acute respiratory distress syndrome|10001052|Acute respiratory distress syndrome|10001052|acute respiratory distress syndrome|C0035222|Respiratory Distress Syndrome, Adult||DrugClass
012688|df918ec2-0907-443f-a52a-b72866959644|GRANIX|43685-7|WARNINGS AND PRECAUTIONS|Anaphylactic reaction|10002198|Anaphylaxis|10002218|anaphylaxis|C0002792|anaphylaxis||DrugClass
012689|df918ec2-0907-443f-a52a-b72866959644|GRANIX|43685-7|WARNINGS AND PRECAUTIONS|Angioedema|10002424|Angioneurotic edema|10002471|angioneurotic edema|C0002994|Angioedema||
012690|df918ec2-0907-443f-a52a-b72866959644|GRANIX|43685-7|WARNINGS AND PRECAUTIONS|Capillary leak syndrome|10007196|Capillary leak syndrome|10007196|capillary leak syndrome|C0343084|Capillary Leak Syndrome||DrugClass
012691|df918ec2-0907-443f-a52a-b72866959644|GRANIX|43685-7|WARNINGS AND PRECAUTIONS|Death|10011906|Death|10011906|fatal|C1306577|Death (finding)||
012692|df918ec2-0907-443f-a52a-b72866959644|GRANIX|43685-7|WARNINGS AND PRECAUTIONS|Dermatitis allergic|10012434|Dermatitis allergic|10012434|dermatitis allergic|C0011615|Dermatitis, Atopic||
012693|df918ec2-0907-443f-a52a-b72866959644|GRANIX|43685-7|WARNINGS AND PRECAUTIONS|Drug hypersensitivity|10013700|Drug hypersensitivity|10013700|drug hypersensitivity|C0013182|Drug Allergy||
012694|df918ec2-0907-443f-a52a-b72866959644|GRANIX|43685-7|WARNINGS AND PRECAUTIONS|Haemoconcentration|10018873|Hemoconcentration|10019479|hemoconcentration|C0854379|Haemoconcentration||
012695|df918ec2-0907-443f-a52a-b72866959644|GRANIX|43685-7|WARNINGS AND PRECAUTIONS|Hypersensitivity|10020751|Allergic reaction|10001718|allergic reactions|C1527304|Allergic Reaction||DrugClass
012696|df918ec2-0907-443f-a52a-b72866959644|GRANIX|43685-7|WARNINGS AND PRECAUTIONS|Hypersensitivity|10020751|Hypersensitivity|10020751|hypersensitivity|C0020517|Hypersensitivity||
012697|df918ec2-0907-443f-a52a-b72866959644|GRANIX|43685-7|WARNINGS AND PRECAUTIONS|Hypoalbuminaemia|10020942|Hypoalbuminemia|10020943|hypoalbuminemia|C0239981|Hypoalbuminemia||
012698|df918ec2-0907-443f-a52a-b72866959644|GRANIX|43685-7|WARNINGS AND PRECAUTIONS|Hypotension|10021097|Hypotension|10021097|hypotension|C0020649|Hypotension||
012699|df918ec2-0907-443f-a52a-b72866959644|GRANIX|43685-7|WARNINGS AND PRECAUTIONS|Myelodysplastic syndrome|10028533|Myelodysplasia|10028532|myelodysplasia|C0026985|Myelodysplasia||
012700|df918ec2-0907-443f-a52a-b72866959644|GRANIX|43685-7|WARNINGS AND PRECAUTIONS|Myeloid metaplasia|10028561|Myeloid metaplasia|10028561|myeloid malignancies|C2939461|Myeloid neoplasm||
012701|df918ec2-0907-443f-a52a-b72866959644|GRANIX|43685-7|WARNINGS AND PRECAUTIONS|Neoplasm|10028980|Neoplasm growth accelerated|10028994|growth factor for tumor|C0549387|Neoplasm growth accelerated||
012702|df918ec2-0907-443f-a52a-b72866959644|GRANIX|43685-7|WARNINGS AND PRECAUTIONS|Oedema|10030095|Edema|10014210|edema|C0013604|Edema||
012703|df918ec2-0907-443f-a52a-b72866959644|GRANIX|43685-7|WARNINGS AND PRECAUTIONS|Rash pruritic|10037884|Pruritic rash|10037085|pruritic rash|C0033771|Prurigo||
012704|df918ec2-0907-443f-a52a-b72866959644|GRANIX|43685-7|WARNINGS AND PRECAUTIONS|Rash|10037844|Rash|10037844|rash|C0015230|Exanthema||
012705|df918ec2-0907-443f-a52a-b72866959644|GRANIX|43685-7|WARNINGS AND PRECAUTIONS|Sickle cell anaemia with crisis|10040642|Sickle cell crisis|10040643|sickle cell crisis|C0238425|Hemoglobin SS disease with crisis||
012706|df918ec2-0907-443f-a52a-b72866959644|GRANIX|43685-7|WARNINGS AND PRECAUTIONS|Splenic rupture|10041658|Splenic rupture|10041658|splenic rupture|C0038000|Splenic Rupture||
012707|df918ec2-0907-443f-a52a-b72866959644|GRANIX|43685-7|WARNINGS AND PRECAUTIONS|Urticaria|10046735|Urticaria|10046735|urticaria|C0042109|Urticaria||
012708|e16705d8-4472-4f83-96ac-69fa2be066cb|Duavee|34066-1|BOXED WARNINGS|Cardiovascular disorder|10007649|Cardiovascular disorder|10007649|cardiovascular disorders|C0007222|Cardiovascular Diseases||
012709|e16705d8-4472-4f83-96ac-69fa2be066cb|Duavee|34066-1|BOXED WARNINGS|Cerebrovascular accident|10008190|Stroke|10042244|stroke|C0038454|Cerebrovascular accident||DrugClass
012710|e16705d8-4472-4f83-96ac-69fa2be066cb|Duavee|34066-1|BOXED WARNINGS|Deep vein thrombosis|10051055|DVT|10013877|dvt|C0149871|Deep Vein Thrombosis||DrugClass
012711|e16705d8-4472-4f83-96ac-69fa2be066cb|Duavee|34066-1|BOXED WARNINGS|Deep vein thrombosis|10051055|Deep vein thrombosis|10051055|deep vein thrombosis|C0149871|Deep Vein Thrombosis||DrugClass
012712|e16705d8-4472-4f83-96ac-69fa2be066cb|Duavee|34066-1|BOXED WARNINGS|Dementia|10012267|Dementia|10012267|dementia|C0497327|Dementia||
012713|e16705d8-4472-4f83-96ac-69fa2be066cb|Duavee|34066-1|BOXED WARNINGS|Endometrial cancer|10014733|Endometrial cancer|10014733|endometrial cancer|C0476089|Endometrial Carcinoma||DrugClass
012714|e16705d8-4472-4f83-96ac-69fa2be066cb|Duavee|34084-4|ADVERSE REACTIONS|Abdominal pain upper|10000087|Abdominal pain upper|10000087|abdominal pain upper|C0232492|Upper abdominal pain||
012715|e16705d8-4472-4f83-96ac-69fa2be066cb|Duavee|34084-4|ADVERSE REACTIONS|Cardiovascular disorder|10007649|Cardiovascular disorder|10007649|cardiovascular disorders|C0007222|Cardiovascular Diseases||
012716|e16705d8-4472-4f83-96ac-69fa2be066cb|Duavee|34084-4|ADVERSE REACTIONS|Deep vein thrombosis|10051055|Thrombosis venous deep|10043642|deep venous thrombosis|C0149871|Deep Vein Thrombosis||
012717|e16705d8-4472-4f83-96ac-69fa2be066cb|Duavee|34084-4|ADVERSE REACTIONS|Diarrhoea|10012735|Diarrhea|10012727|diarrhea|C0011991|Diarrhea||
012718|e16705d8-4472-4f83-96ac-69fa2be066cb|Duavee|34084-4|ADVERSE REACTIONS|Dizziness|10013573|Dizziness|10013573|dizziness|C0012833|Dizziness||
012719|e16705d8-4472-4f83-96ac-69fa2be066cb|Duavee|34084-4|ADVERSE REACTIONS|Dyspepsia|10013946|Dyspepsia|10013946|dyspepsia|C0013395|Dyspepsia||
012720|e16705d8-4472-4f83-96ac-69fa2be066cb|Duavee|34084-4|ADVERSE REACTIONS|Embolism venous|10014522|Venous thromboembolism|10066899|venous thromboembolism|C1861172|Venous Thromboembolism||
012721|e16705d8-4472-4f83-96ac-69fa2be066cb|Duavee|34084-4|ADVERSE REACTIONS|Gallbladder disorder|10017626|Gallbladder disease|10017641|gallbladder disease|C0016977|Gall Bladder Diseases||
012722|e16705d8-4472-4f83-96ac-69fa2be066cb|Duavee|34084-4|ADVERSE REACTIONS|Hot flush|10060800|Hot flush|10060800|hot flush|C0600142|Hot flushes||
012723|e16705d8-4472-4f83-96ac-69fa2be066cb|Duavee|34084-4|ADVERSE REACTIONS|Hypertriglyceridaemia|10020869|Hypertriglyceridemia|10020870|hypertriglyceridemia|C0020557|Hypertriglyceridemia||
012724|e16705d8-4472-4f83-96ac-69fa2be066cb|Duavee|34084-4|ADVERSE REACTIONS|Muscle spasms|10028334|Muscle spasms|10028334|muscle spasms|C0037763|Spasm||
012725|e16705d8-4472-4f83-96ac-69fa2be066cb|Duavee|34084-4|ADVERSE REACTIONS|Nausea|10028813|Nausea|10028813|nausea|C0027497|Nausea||
012726|e16705d8-4472-4f83-96ac-69fa2be066cb|Duavee|34084-4|ADVERSE REACTIONS|Neck pain|10028836|Neck pain|10028836|neck pain|C0007859|Neck Pain||
012727|e16705d8-4472-4f83-96ac-69fa2be066cb|Duavee|34084-4|ADVERSE REACTIONS|Neoplasm malignant|10028997|Neoplasm malignant|10028997|malignant neoplasms|C0006826|Malignant Neoplasms||
012728|e16705d8-4472-4f83-96ac-69fa2be066cb|Duavee|34084-4|ADVERSE REACTIONS|Oropharyngeal pain|10068319|Oropharyngeal pain|10068319|oropharyngeal pain|C2363731|Oropharyngeal pain||
012729|e16705d8-4472-4f83-96ac-69fa2be066cb|Duavee|34084-4|ADVERSE REACTIONS|Pulmonary embolism|10037377|Pulmonary embolism|10037377|pulmonary embolism|C0034065|Pulmonary Embolism||
012730|e16705d8-4472-4f83-96ac-69fa2be066cb|Duavee|34084-4|ADVERSE REACTIONS|Retinal vein thrombosis|10038908|Retinal vein thrombosis|10038908|retinal vein thrombosis|C1527411|Thrombosis of retinal vein||
012731|e16705d8-4472-4f83-96ac-69fa2be066cb|Duavee|43685-7|WARNINGS AND PRECAUTIONS|Activated partial thromboplastin time shortened|10000637|Partial thromboplastin time shortened|10075335|accelerated partial thromboplastin time|C0853224|Activated partial thromboplastin time shortened||
012732|e16705d8-4472-4f83-96ac-69fa2be066cb|Duavee|43685-7|WARNINGS AND PRECAUTIONS|Alpha-1 anti-trypsin increased|10001808|Alpha-1 anti-trypsin increased|10001808|increased alpha-1-antitrypsin|C0860914|Alpha-1 anti-trypsin increased||
012733|e16705d8-4472-4f83-96ac-69fa2be066cb|Duavee|43685-7|WARNINGS AND PRECAUTIONS|Angioedema|10002424|Angioedema aggravated|10048331|exacerbate angioedema|C0863128|Angioedema aggravated||
012734|e16705d8-4472-4f83-96ac-69fa2be066cb|Duavee|43685-7|WARNINGS AND PRECAUTIONS|Antithrombin III decreased|10049547|Antithrombin III decreased|10049547|decreased antithrombin iii activity|C3670602|Antithrombin III activity decreased below normal range||
012735|e16705d8-4472-4f83-96ac-69fa2be066cb|Duavee|43685-7|WARNINGS AND PRECAUTIONS|Blood fibrinogen increased|10005521|Fibrinogen increased|10016597|increased levels of fibrinogen activity|C0852921|Blood fibrinogen increased||
012736|e16705d8-4472-4f83-96ac-69fa2be066cb|Duavee|43685-7|WARNINGS AND PRECAUTIONS|Blood oestrogen increased|10005688|Estrogen increased|10015518|increased total circulating sex steroids|C0235923|Oestrogen increased|duplicate|
012737|e16705d8-4472-4f83-96ac-69fa2be066cb|Duavee|43685-7|WARNINGS AND PRECAUTIONS|Blood pressure increased|10005750|Blood pressure increased|10005750|increases in blood pressure|C0497247|Increase in blood pressure||
012738|e16705d8-4472-4f83-96ac-69fa2be066cb|Duavee|43685-7|WARNINGS AND PRECAUTIONS|Blood testosterone decreased|10005814|Testosterone decreased|10043368|testosterone decreased|C1295654|Decreased testosterone level||
012739|e16705d8-4472-4f83-96ac-69fa2be066cb|Duavee|43685-7|WARNINGS AND PRECAUTIONS|Blood testosterone increased|10005815|Testosterone increased|10043370|increased total circulating sex steroids|C0241358|Increased testosterone|duplicate|
