,application_number,brand_name,generic_name,is_original_packager,manufacturer_name,nui,original_packager_product_ndc,package_ndc,pharm_class_cs,pharm_class_epc,pharm_class_moa,pharm_class_pe,product_ndc,product_type,route,rxcui,rxcui_brandname,rxcui_ingredient,spl_id,spl_set_id,substance_name,unii,upc
5497,NDA208658,SYNJARDY XR,"EMPAGLIFLOZIN, METFORMIN HYDROCHLORIDE",[True],"BOEHRINGER INGELHEIM PHARMACEUTICALS, INC.","['N0000187058', 'N0000187059']",[],"['0597-0295-78', '0597-0295-88', '0597-0295-61', '0597-0300-20', '0597-0290-20', '0597-0290-74', '0597-0300-93', '0597-0280-36', '0597-0290-59', '0597-0280-73', '0597-0300-45', '0597-0280-90']",[],['Sodium-Glucose Cotransporter 2 Inhibitor [EPC]'],['Sodium-Glucose Transporter 2 Inhibitors [MoA]'],[],"['0597-0300', '0597-0280', '0597-0290', '0597-0295']",HUMAN PRESCRIPTION DRUG,['ORAL'],"['1862701', '1862700', '1862697', '1862685', '1862695', '1862692', '1862691', '1862688']",1664316,1664314,BE750C51-86F9-4E2F-9B3A-4BF1EC684849,8006BA29-EE3A-F852-A9BB-C8EC9B41CF66,"['EMPAGLIFLOZIN', 'METFORMIN HYDROCHLORIDE']","['HDC1R2M35U', '786Z46389E']",['0305970300939']
6124,NDA203585,SYNRIBO,OMACETAXINE MEPESUCCINATE,[True],"CEPHALON, INC.",[],[],['63459-177-14'],[],[],[],[],['63459-177'],HUMAN PRESCRIPTION DRUG,['SUBCUTANEOUS'],"['1356688', '1356693']",1356689,27100,AC6C18D2-3FEA-42F8-8CE7-20019B6C622E,83A504EF-CF92-467D-9ECF-D251194A3484,['OMACETAXINE MEPESUCCINATE'],['6FG8041S5B'],[]
5682,NDA019194,SYPRINE,TRIENTINE HYDROCHLORIDE,[True],VALEANT PHARMACEUTICALS NORTH AMERICA LLC,[],[],['0187-2120-10'],[],[],[],[],['0187-2120'],HUMAN PRESCRIPTION DRUG,['ORAL'],"['313472', '208720']",220145,235370,1573B87F-4DAB-4A45-9CBB-9CBF9D8C7321,C34F77A7-996B-4470-B5DF-D946A7FE5DBE,['TRIENTINE HYDROCHLORIDE'],['HC3NX54582'],[]
910,NDA012429,TABLOID,THIOGUANINE,[True],ASPEN GLOBAL INC.,[],[],['76388-880-25'],[],[],[],[],['76388-880'],HUMAN PRESCRIPTION DRUG,['ORAL'],"['105590', '198269']",151956,10485,F20F28E5-1A12-499B-ADBC-8C949D7E1AA1,4490128B-E73F-4849-9D6E-E8591639D771,['THIOGUANINE'],['FTK8U1GZNX'],[]
597,NDA021852,TACLONEX,CALCIPOTRIENE AND BETAMETHASONE DIPROPIONATE,[],"PHYSICIANS TOTAL CARE, INC.",[],['50222-227'],['54868-5680-0'],[],[],[],[],['54868-5680'],HUMAN PRESCRIPTION DRUG,['TOPICAL'],"['388525', '833472']",748281,690419,0BF4274A-5EDC-4E6B-9E1E-22C3E4B1D60D,4FE9ED32-0843-4A05-A5F2-D2E6325BBB9A,"['CALCIPOTRIENE HYDRATE', 'BETAMETHASONE DIPROPIONATE']","['826Y60901U', 'S7499TYY6G']",[]
2954,NDA202806,TAFINLAR,DABRAFENIB,[True],GLAXOSMITHKLINE LLC,[],[],"['0173-0847-08', '0173-0847-65', '0173-0846-08']",[],[],[],[],"['0173-0847', '0173-0846']",HUMAN PRESCRIPTION DRUG,['ORAL'],"['1425230', '1424918', '1425228', '1424916']",1425223,1424911,54754275-21AB-4E0A-AD71-147B6D3390A1,803BEAAA-33F9-48CC-9A95-C2E887E095B4,['DABRAFENIB MESYLATE'],['B6DC89I63E'],['0301730846082']
4294,NDA208065,TAGRISSO,OSIMERTINIB,[True],ASTRAZENECA PHARMACEUTICALS LP,"['N0000190114', 'N0000190113', 'N0000175605', 'N0000191266', 'N0000175082', 'N0000185506']",[],"['0310-1350-30', '0310-1349-30']",[],['Kinase Inhibitor [EPC]'],"['Cytochrome P450 1A2 Inducers [MoA]', 'Kinase Inhibitors [MoA]', 'Cytochrome P450 3A4 Inducers [MoA]', 'Breast Cancer Resistance Protein Inhibitors [MoA]', 'Cytochrome P450 3A Inhibitors [MoA]']",[],"['0310-1350', '0310-1349']",HUMAN PRESCRIPTION DRUG,['ORAL'],"['1721583', '1721581', '1721565', '1721571']",1721566,1721560,D996494B-C0BC-42F2-9ECD-0B5216EDC6F0,5E81B4A7-B971-45E1-9C31-29CEA8C87CE7,['OSIMERTINIB'],['3C06JJ0Z2O'],['0303101349307']
4994,NDA016194,TALWIN,PENTAZOCINE LACTATE,[True],"HOSPIRA, INC.",[],[],"['0409-1941-01', '0409-1920-10']",[],[],[],[],"['0409-1941', '0409-1920']",HUMAN PRESCRIPTION DRUG,"['INTRAMUSCULAR', 'INTRAVENOUS', 'SUBCUTANEOUS']","['238133', '1811473', '1811475', '857237']",8002,8001,C3E10D6C-92BC-4625-819C-6D7DEA442E44,3107D8EB-EBE8-4114-9DB0-2D278612F186,['PENTAZOCINE LACTATE'],['1P2XIB510O'],[]
1106,NDA021246,TAMIFLU,OSELTAMIVIR PHOSPHATE,[],REBEL DISTRIBUTORS CORP,[],['0004-0820'],['42254-092-60'],[],[],[],[],['42254-092'],HUMAN PRESCRIPTION DRUG,['ORAL'],"['1115700', '1115698']",261657,260101,03A2A7F0-406C-4784-84C1-5FD5F5BE4773,03A2A7F0-406C-4784-84C1-5FD5F5BE4773,['OSELTAMIVIR PHOSPHATE'],['4A3O49NGEZ'],[]
198,NDA021743,TARCEVA,ERLOTINIB HYDROCHLORIDE,[],AVERA MCKENNAN HOSPITAL,[],['50242-063'],['69189-0063-1'],[],[],[],[],['69189-0063'],HUMAN PRESCRIPTION DRUG,['ORAL'],"['603203', '1088251']",337526,337525,0ECB4CA6-CCF8-4945-AC60-88ACC36D8003,8BBF73C5-5512-4F51-9484-0B5D32682E72,['ERLOTINIB HYDROCHLORIDE'],['DA87705X9K'],[]
5768,NDA021056,TARGRETIN,BEXAROTENE,[True],VALEANT PHARMACEUTICALS NORTH AMERICA LLC,"['N0000007700', 'N0000175607']",[],['0187-5525-60'],['Retinoids [Chemical/Ingredient]'],['Retinoid [EPC]'],[],[],['0187-5525'],HUMAN PRESCRIPTION DRUG,['TOPICAL'],"['308724', '991233']",258324,233272,AD234F26-3B95-40CE-9698-250E846B3880,D35B4697-3F3B-4AA1-B5D9-153993E83811,['BEXAROTENE'],['A61RXM4375'],[]
4494,NDA020591,TARKA,TRANDOLAPRIL AND VERAPAMIL HYDROCHLORIDE,[],"PHYSICIANS TOTAL CARE, INC.","['N0000175562', 'N0000000181']","['0074-3289', '0074-3290', '0074-3287']","['54868-5548-2', '54868-5311-1', '54868-5311-0', '54868-5320-1', '54868-5320-0', '54868-5320-3', '54868-5320-4']",[],['Angiotensin Converting Enzyme Inhibitor [EPC]'],['Angiotensin-converting Enzyme Inhibitors [MoA]'],[],"['54868-5320', '54868-5548', '54868-5311']",HUMAN PRESCRIPTION DRUG,['ORAL'],"['897855', '897785', '897844', '897853', '897846', '897783']",153752,214866,3F280D6C-7CF4-47C4-8B1F-3A6218A7CF84,3B4B1DD5-8A6F-4F0E-A2EA-506C60D6FCE9,"['TRANDOLAPRIL', 'VERAPAMIL HYDROCHLORIDE']","['V3888OEY5R', '1T0N3G9CRC']",[]
5241,NDA022068,TASIGNA,NILOTINIB,[True],NOVARTIS PHARMACEUTICALS CORPORATION,"['N0000175605', 'N0000175076']",[],"['0078-0592-87', '0078-0592-51', '0078-0526-51', '0078-0526-87']",[],['Kinase Inhibitor [EPC]'],['Protein Kinase Inhibitors [MoA]'],[],"['0078-0526', '0078-0592']",HUMAN PRESCRIPTION DRUG,['ORAL'],"['746606', '997653', '746609', '1002300']",735866,662281,8862336E-5CCA-43C1-88D5-F97E26E76BFD,6093952A-5248-45CB-AD17-33716A411146,['NILOTINIB'],['F41401512X'],[]
4933,NDA020697,TASMAR,TOLCAPONE,[True],VALEANT PHARMACEUTICALS NORTH AMERICA LLC,"['N0000175756', 'N0000175757']",[],"['0187-0938-01', '0187-0938-07']",[],['Catechol-O-Methyltransferase Inhibitor [EPC]'],['Catechol O-Methyltransferase Inhibitors [MoA]'],[],['0187-0938'],HUMAN PRESCRIPTION DRUG,['ORAL'],"['200220', '153655']",153657,72937,7D1E956C-52B2-4629-949B-B2F5B562610E,A0E47A9D-78E7-4523-983A-AA259F221736,['TOLCAPONE'],['CIF6334OLY'],[]
6518,NDA020449,TAXOTERE,DOCETAXEL,[True],SANOFI-AVENTIS U.S. LLC,[],[],"['0075-8003-01', '0075-8004-04']",[],[],[],[],"['0075-8004', '0075-8003']",HUMAN PRESCRIPTION DRUG,['INTRAVENOUS'],"['1860485', '1860486', '1860480', '1860482']",202982,72962,AC6265CF-4409-4E1F-A8B0-CF178C767617,45E6DCE4-92E2-4AD1-BF11-BBCEFB753636,['DOCETAXEL'],['15H5577CQD'],[]
649,NDA020600,TAZORAC,TAZAROTENE,[],"PHYSICIANS TOTAL CARE, INC.","['N0000007700', 'N0000175607']",['0023-0042'],"['54868-4456-0', '54868-4456-1']",['Retinoids [Chemical/Ingredient]'],['Retinoid [EPC]'],[],[],['54868-4456'],HUMAN PRESCRIPTION DRUG,['ORAL'],[],[],[],96F093AA-A72D-4459-B737-F9AC09DD03CA,B2FBD294-5FB9-45BC-BAF0-8C5B72BDDB74,['TAZAROTENE'],['81BDR9Y8PS'],[]
5138,NDA200327,TEFLARO,CEFTAROLINE FOSAMIL,[True],"ALLERGAN, INC.",[],[],"['0456-0400-10', '0456-0400-01', '0456-0600-01', '0456-0600-10']",[],[],[],[],"['0456-0600', '0456-0400']",HUMAN PRESCRIPTION DRUG,['INTRAVENOUS'],"['1040014', '1040008', '1040016', '1040012']",1040009,1040004,DAAB397D-50F1-4633-BDC7-9C46F48132E1,3ECDE48B-75A2-4BEB-9999-369F3F61BB8A,['CEFTAROLINE FOSAMIL'],['7P6FQA5D21'],[]
3217,NDA018927,TEGRETOL,CARBAMAZEPINE,[True],NOVARTIS PHARMACEUTICALS CORPORATION,"['N0000187064', 'N0000175751', 'N0000185607', 'N0000008486', 'N0000185506', 'N0000185507', 'N0000191266']",[],"['0078-0510-05', '0078-0509-20', '0078-0509-05', '0078-0508-83', '0078-0511-05', '0078-0512-05']",[],['Mood Stabilizer [EPC]'],"['Cytochrome P450 2B6 Inducers [MoA]', 'Cytochrome P450 3A4 Inducers [MoA]', 'Cytochrome P450 2C9 Inducers [MoA]', 'Cytochrome P450 1A2 Inducers [MoA]', 'Cytochrome P450 2C19 Inducers [MoA]']",['Decreased Central Nervous System Disorganized Electrical Activity [PE]'],"['0078-0512', '0078-0511', '0078-0510', '0078-0508', '0078-0509']",HUMAN PRESCRIPTION DRUG,['ORAL'],"['308972', '308971', '308976', '866305', '308979', '402505', '866307', '402506', '199378', '866303']",203029,2002,4446C11A-989F-412E-BA3D-A6C524A6F3D4,8D409411-AA9F-4F3A-A52C-FBCB0C3EC053,['CARBAMAZEPINE'],['33CM23913M'],[]
1692,NDA020234,TEGRETOL XR,CARBAMAZEPINE,[],AVERA MCKENNAN HOSPITAL,"['N0000187064', 'N0000175751', 'N0000185607', 'N0000008486', 'N0000185506', 'N0000185507', 'N0000191266']",['0078-0510'],['69189-0510-1'],[],['Mood Stabilizer [EPC]'],"['Cytochrome P450 2B6 Inducers [MoA]', 'Cytochrome P450 3A4 Inducers [MoA]', 'Cytochrome P450 2C9 Inducers [MoA]', 'Cytochrome P450 1A2 Inducers [MoA]', 'Cytochrome P450 2C19 Inducers [MoA]']",['Decreased Central Nervous System Disorganized Electrical Activity [PE]'],['69189-0510'],HUMAN PRESCRIPTION DRUG,['ORAL'],"['199378', '866303']",203029,2002,CE4B8129-B303-4296-9F80-765B44558F08,7B32EB35-B73A-4911-AB6B-056EFBD4A70D,['CARBAMAZEPINE'],['33CM23913M'],[]
2141,NDA021985,TEKTURNA,ALISKIREN HEMIFUMARATE,[],AVERA MCKENNAN HOSPITAL,[],['0078-0485'],['69189-0485-1'],[],[],[],[],['69189-0485'],HUMAN PRESCRIPTION DRUG,['ORAL'],"['1011738', '1011736']",700402,325646,BBA68CA1-1586-4EB5-8A67-D71E270F95D1,C82CEF74-3C34-45B2-85FD-4FC4C378B129,['ALISKIREN HEMIFUMARATE'],['C8A0P8G029'],[]
3638,NDA022107,TEKTURNA HCT,ALISKIREN HEMIFUMARATE AND HYDROCHLOROTHIAZIDE,[],"PHYSICIANS TOTAL CARE, INC.","['N0000166469', 'N0000175419', 'N0000175359']","['0078-0524', '0078-0521', '0078-0523']","['54868-6103-0', '54868-6041-0', '54868-6194-0']",['Thiazides [Chemical/Ingredient]'],['Thiazide Diuretic [EPC]'],[],['Increased Diuresis [PE]'],"['54868-6103', '54868-6041', '54868-6194']",HUMAN PRESCRIPTION DRUG,['ORAL'],"['1011755', '1011750', '1011752', '1011753', '1011710', '1011712']",1430137,802519,3A41BC46-8BBA-4C61-9299-3108F05A0D4D,40D12D97-152D-4FEA-BC59-B69E5C29FDE2,"['ALISKIREN HEMIFUMARATE', 'HYDROCHLOROTHIAZIDE']","['0J48LPH2TH', 'C8A0P8G029']",[]
849,ANDA203010,TELMISARTAN AND HYDROCHLOROTHIAZIDE 40 MG/12.5 MG,TELMISARTAN AND HYDROCHLOROTHIAZIDE,[True],ALEMBIC PHARMACEUTICALS LIMITED,"['N0000175561', 'N0000175419', 'N0000000070', 'N0000166469', 'N0000175359']",[],"['46708-210-30', '46708-210-91', '46708-209-10', '46708-211-10', '46708-211-30', '46708-210-10', '46708-209-91', '46708-209-30', '46708-211-91']",['Thiazides [Chemical/Ingredient]'],"['Thiazide Diuretic [EPC]', 'Angiotensin 2 Receptor Blocker [EPC]']",['Angiotensin 2 Receptor Antagonists [MoA]'],['Increased Diuresis [PE]'],"['46708-209', '46708-210', '46708-211']",HUMAN PRESCRIPTION DRUG,['ORAL'],"['477130', '283317', '283316']",284780,284636,5B476740-E3F0-4F68-B07C-CD9EB2FA27CA,5B476740-E3F0-4F68-B07C-CD9EB2FA27CA,"['TELMISARTAN', 'HYDROCHLOROTHIAZIDE']","['U5SYW473RQ', '0J48LPH2TH']",['0346708211301']
2208,ANDA071456,TEMAZEPAM,TEMAZEPAM CIV,[],"NUCARE PHARMACEUTICALS,INC.","['N0000007542', 'N0000175694']",['67877-146'],"['66267-415-60', '66267-415-30']",['Benzodiazepines [Chemical/Ingredient]'],['Benzodiazepine [EPC]'],[],[],['66267-415'],HUMAN PRESCRIPTION DRUG,['ORAL'],['198241'],219641,10355,575F2B75-90EC-5D17-E053-2A91AA0A44B9,575F2B75-90EB-5D17-E053-2A91AA0A44B9,['TEMAZEPAM'],['CHB1QD2QSS'],[]
1324,NDA021029,TEMODAR,TEMOZOLOMIDE,[],"PHYSICIANS TOTAL CARE, INC.","['N0000000236', 'N0000175558']","['0085-1417', '0085-1430', '0085-3004', '0085-1519', '0085-1366']","['54868-5348-1', '54868-5980-0', '54868-5350-0', '54868-5350-2', '54868-5350-3', '54868-5350-4', '54868-4142-0', '54868-5354-0', '54868-4142-2', '54868-4142-3', '54868-4142-4', '54868-4142-5', '54868-4142-6']",[],['Alkylating Drug [EPC]'],['Alkylating Activity [MoA]'],[],"['54868-4142', '54868-5348', '54868-5980', '54868-5354', '54868-5350']",HUMAN PRESCRIPTION DRUG,['ORAL'],"['313209', '700885', '705619', '313210', '261288', '317160', '261289', '261290', '261291', '313211']",261663,37776,CEF15D8B-D8C6-491E-9549-695DDC33892B,819571EA-B808-4FD8-93C7-1EA2E33D71CF,['TEMOZOLOMIDE'],['YF1K15M17Y'],[]
800,NDA020337,TEMOVATE,CLOBETASOL PROPIONATE,[True],"PHARMADERM, A DIVISION OF FOUGERA PHARMACEUTICALS INC.",[],[],['0462-0293-60'],[],[],[],[],['0462-0293'],HUMAN PRESCRIPTION DRUG,['TOPICAL'],"['861434', '861440']",114398,21245,7675B274-767C-48C5-97EF-A53CBD5BE28A,ECC6049D-2C2A-40E0-8780-158B166AF406,['CLOBETASOL PROPIONATE'],['779619577M'],['0304680322767']
3162,ANDA075430,TEMOVATE E,CLOBETASOL PROPIONATE,[True],PHARMADERM A DIVISION OF FOUGERA PHARMACEUTICALS INC.,[],[],['10337-301-60'],[],[],[],[],['10337-301'],HUMAN PRESCRIPTION DRUG,['TOPICAL'],"['1992281', '1992282']",114398,21245,EE16DE89-1D93-43CB-9C93-2EAB26BF180E,5B408BBB-5B3C-4B96-85B7-1A08E4B0F049,['CLOBETASOL PROPIONATE'],['779619577M'],[]
3523,NDA019966,TEMOVATE SCALP APPLICATION,CLOBETASOL PROPIONATE,[True],"PHARMADERM, A DIVISION OF FOUGERA PHARMACEUTICALS INC.",[],[],['0462-0269-50'],[],[],[],[],['0462-0269'],HUMAN PRESCRIPTION DRUG,['TOPICAL'],"['861510', '861487']",114398,21245,20BDD08B-0D3D-4AD0-8DA8-179111D45ECD,B269D3AD-FBAE-4EF9-8B3E-E0477AB4615A,['CLOBETASOL PROPIONATE'],['779619577M'],[]
5935,NDA019032,TENEX,GUANFACINE HYDROCHLORIDE,[True],"PROMIUS PHARMA, LLC",[],[],"['67857-705-05', '67857-706-01', '67857-705-01']",[],[],[],[],"['67857-706', '67857-705']",HUMAN PRESCRIPTION DRUG,['ORAL'],"['197746', '197745', '206413', '206412']",71556,40114,1B6FA629-ED24-8A9C-DE2A-36BF69EA2E4D,886E050C-DD22-4F35-AC3B-243F091125C3,['GUANFACINE HYDROCHLORIDE'],['PML56A160O'],['0367857706012']
3149,NDA018760,TENORETIC,ATENOLOL AND CHLORTHALIDONE,[True],ASTRAZENECA PHARMACEUTICALS LP,"['N0000175420', 'N0000175556', 'N0000000161', 'N0000175359']",[],"['0310-0115-10', '0310-0117-10']",[],"['Thiazide-like Diuretic [EPC]', 'beta-Adrenergic Blocker [EPC]']",['Adrenergic beta-Antagonists [MoA]'],['Increased Diuresis [PE]'],"['0310-0117', '0310-0115']",HUMAN PRESCRIPTION DRUG,['ORAL'],"['746023', '746030', '197382', '197383']",37789,151195,0872728D-4D39-4413-A179-AC074DCBBDE3,0EBCCA1E-CA16-4483-429A-AEC5DCACD1DC,"['CHLORTHALIDONE', 'ATENOLOL']","['Q0MQD1073Q', '50VV3VW0TI']",['0303100115101']
456,NDA018240,TENORMIN,ATENOLOL,[True],ALMATICA PHARMA INC.,"['N0000175556', 'N0000000161']",[],"['52427-429-90', '52427-431-90', '52427-430-90']",[],['beta-Adrenergic Blocker [EPC]'],['Adrenergic beta-Antagonists [MoA]'],[],"['52427-431', '52427-430', '52427-429']",HUMAN PRESCRIPTION DRUG,['ORAL'],"['201322', '150750', '197379', '152414', '197380', '197381']",152413,1202,C8033C73-4797-69F3-616B-3DA386071BA8,746DB603-A6E1-4DC3-C2D8-92314419098C,['ATENOLOL'],['50VV3VW0TI'],['0352427430909']
5068,NDA208264,TEPADINA,THIOTEPA,[True],AMNEAL BIOSCIENCES LLC,"['N0000000236', 'N0000175558']",[],"['70121-1631-1', '70121-1630-1']",[],['Alkylating Drug [EPC]'],['Alkylating Activity [MoA]'],[],"['70121-1630', '70121-1631']",HUMAN PRESCRIPTION DRUG,"['INTRACAVITARY', 'INTRAVENOUS', 'INTRAVESICAL']","['1919209', '1660004', '1919211', '1660009']",1366537,10473,5780D136-25F0-2988-E053-2A91AA0A2AC1,559E353C-2DC0-16BA-E054-00144FF8D46C,['THIOTEPA'],['905Z5W3GKH'],['0370121163114']
1752,ANDA078297,TERBINAFINE,TERBINAFINE HYDROCHLORIDE,[],LAKE ERIE MEDICAL DBA QUALITY CARE PRODUCTS LLC,[],['65862-079'],['55700-344-60'],[],[],[],[],['55700-344'],HUMAN PRESCRIPTION DRUG,['ORAL'],['313222'],217956,37801,AD2C82C1-99FE-4667-AA3B-0FCD8311F92E,B6CCC9CA-AEAB-4B8C-BCC7-12401CC77FBE,['TERBINAFINE HYDROCHLORIDE'],['012C11ZU6G'],[]
1161,ANDA078199,TERBINAFINE HYDOCHLORIDE,TERBINAFINE HYDROCHLORIDE,[],"PHYSICIANS TOTAL CARE, INC.",[],['60505-2572'],"['54868-5794-0', '54868-5794-1']",[],[],[],[],['54868-5794'],HUMAN PRESCRIPTION DRUG,['ORAL'],['313222'],217956,37801,11E46C02-ED18-442D-8281-3C9D49EEC7A5,393562A7-EF28-4186-9181-CADD09E9E089,['TERBINAFINE HYDROCHLORIDE'],['012C11ZU6G'],[]
387,ANDA077533,TERBINAFINE HYDROCHLORIDE,TERBINAFINE,[],CARILION MATERIALS MANAGEMENT,[],['31722-209'],['68151-1327-0'],[],[],[],[],['68151-1327'],HUMAN PRESCRIPTION DRUG,['ORAL'],['313222'],217956,37801,D277A6E5-F60F-4265-998D-6C662617D7B9,984AD737-0CFE-4BEE-888D-3A07B23CB7CD,['TERBINAFINE HYDROCHLORIDE'],['012C11ZU6G'],[]
1937,NDA021735,TERCONAZOLE VAGINAL CREAM 0.8%,TERCONAZOLE,[True],E. FOUGERA & CO. A DIVISION OF NYCOMED US INC.,"['N0000008217', 'N0000175487']",[],['0168-0347-20'],['Azoles [Chemical/Ingredient]'],['Azole Antifungal [EPC]'],[],[],['0168-0347'],HUMAN PRESCRIPTION DRUG,['VAGINAL'],['313227'],220219,37806,C0111708-86F4-4BA0-BBE3-AAD538C9C313,F59448BD-F730-46D2-A785-C2D6205579FF,['TERCONAZOLE'],['0KJ2VE664U'],[]
2664,NDA011210,TESSALON,BENZONATATE,[True],PFIZER LABORATORIES DIV PFIZER INC,"['N0000175796', 'N0000009010']",[],['0069-0122-01'],[],['Non-narcotic Antitussive [EPC]'],[],['Decreased Tracheobronchial Stretch Receptor Activity [PE]'],['0069-0122'],HUMAN PRESCRIPTION DRUG,['ORAL'],"['208365', '197397']",220224,18993,E479E0A6-4DD9-442F-9EDE-07D170FE2F10,8EDD07A0-5F5B-9000-BAFB-DBF8FF7609D4,['BENZONATATE'],['5P4DHS6ENR'],[]
5918,ANDA080911,TESTOPEL,TESTOSTERONE,[True],SLATE PHARMA,"['N0000175824', 'N0000008241', 'N0000000146']",[],"['43773-1001-2', '43773-1001-3']",['Androstanes [Chemical/Ingredient]'],['Androgen [EPC]'],['Androgen Receptor Agonists [MoA]'],[],['43773-1001'],HUMAN PRESCRIPTION DRUG,['SUBCUTANEOUS'],"['318240', '404405']",353017,10379,28C87785-4554-4172-9B11-F6A9D72923A8,A1741A0B-3D4C-42DC-880D-A06E96CCE9EF,['TESTOSTERONE'],['3XMK78S47O'],[]
5929,ANDA083976,TESTRED C-III,METHYLTESTOSTERONE,[True],VALEANT PHARMACEUTICALS NORTH AMERICA LLC,"['N0000175824', 'N0000008241', 'N0000000146']",[],['0187-0901-01'],['Androstanes [Chemical/Ingredient]'],['Androgen [EPC]'],['Androgen Receptor Agonists [MoA]'],[],['0187-0901'],HUMAN PRESCRIPTION DRUG,['ORAL'],"['197975', '207214']",281615,6904,68DC08D4-9673-43C4-A565-2F840013AFBE,09DB5A9D-9662-4BFB-824C-9C9AAAD488DC,['METHYLTESTOSTERONE'],['V9EFU16ZIF'],[]
1138,NDA021268,TEVETEN HCT,EPROSARTAN MESYLATE AND HYDROCHLOROTHIAZIDE,[],"PHYSICIANS TOTAL CARE, INC.","['N0000166469', 'N0000175419', 'N0000175359']",['0074-3015'],['54868-5281-1'],['Thiazides [Chemical/Ingredient]'],['Thiazide Diuretic [EPC]'],[],['Increased Diuresis [PE]'],['54868-5281'],HUMAN PRESCRIPTION DRUG,['ORAL'],"['352335', '351292']",353022,352375,5E8EB86C-A083-49E9-9562-E45D3E5C7F13,B1DFCAC3-EF66-4D3E-9D58-37D3F516EB31,"['HYDROCHLOROTHIAZIDE', 'EPROSARTAN MESYLATE']","['8N2L1NX8S3', '0J48LPH2TH']",[]
108,ANDA081271,TEXACORT,HYDROCORTISONE,[True],MISSION PHARMACAL COMPANY,"['N0000175576', 'N0000175450']",[],"['0178-0455-01', '0178-0455-03']",[],['Corticosteroid [EPC]'],['Corticosteroid Hormone Receptor Agonists [MoA]'],[],['0178-0455'],HUMAN PRESCRIPTION DRUG,['TOPICAL'],"['206336', '197786']",220238,5492,2915DF51-4FBD-41EE-AC57-CB302593FB6D,25279D46-6BAD-471F-8BD6-736D53CFD942,['HYDROCORTISONE'],['WI4X0X7BPJ'],[]
1485,NDA019574,THALITONE,CHLORTHALIDONE,[True],"MONARCH PHARMACEUTICALS, INC","['N0000175420', 'N0000175359']",[],['61570-024-01'],[],['Thiazide-like Diuretic [EPC]'],[],['Increased Diuresis [PE]'],['61570-024'],HUMAN PRESCRIPTION DRUG,['ORAL'],"['197498', '214081']",203477,2409,EEF51CDB-7214-4C23-8CFC-6AD41ECA14EF,E2EB7DAD-3EA3-439C-DCBB-D1D61AA49DFC,['CHLORTHALIDONE'],['Q0MQD1073Q'],['9392995024019']
3612,NDA020785,THALOMID,THALIDOMIDE,[True],CELGENE CORPORATION,['N0000008663'],[],"['59572-215-93', '59572-205-17', '59572-205-14', '59572-215-13', '59572-220-16', '59572-205-97', '59572-210-95', '59572-210-15', '59572-205-94', '59572-220-96']",[],[],[],['Decreased Immunologically Active Molecule Activity [PE]'],"['59572-215', '59572-220', '59572-205', '59572-210']",HUMAN PRESCRIPTION DRUG,['ORAL'],"['200390', '213360', '700418', '700416', '404449', '404450', '360177', '360176']",220239,10432,0EF5E838-F546-4568-96D1-5D1459B849EC,2EDA833B-1357-4ED4-A093-194524FCB061,['THALIDOMIDE'],['4Z8R6ORS6L'],['0011200000271']
2094,ANDA087944,THEO-24,THEOPHYLLINE ANHYDROUS,[],AVERA MCKENNAN HOSPITAL,"['N0000175790', 'N0000008118']",['52244-300'],['69189-0300-1'],['Xanthines [Chemical/Ingredient]'],['Methylxanthine [EPC]'],[],[],['69189-0300'],HUMAN PRESCRIPTION DRUG,['ORAL'],"['313310', '844591']",203388,10438,6EA81910-BD96-4AE0-A55C-322E15B22F47,8E794195-954E-46CD-B90A-B2D213E28F50,['THEOPHYLLINE ANHYDROUS'],['0I55128JYK'],[]
482,ANDA091586,THEOPHYLLINE,THEOPHYLLINE ANHYDROUS,[True],CRANBURY PHARMACEUTICALS INC,"['N0000175790', 'N0000008118']",[],['60621-033-01'],['Xanthines [Chemical/Ingredient]'],['Methylxanthine [EPC]'],[],[],['60621-033'],HUMAN PRESCRIPTION DRUG,['ORAL'],['313306'],203394,10438,DC890DD5-AB65-4D2F-816D-ECD23EA77734,6EC9B686-2602-47A0-8491-58B9A9D029EE,['THEOPHYLLINE ANHYDROUS'],['0I55128JYK'],[]
2008,ANDA087571,THEOPHYLLINE ANHYDROUS,THEOPHYLLINE,[],BRYANT RANCH PREPACK,"['N0000175790', 'N0000008118']",['42858-701'],['63629-7169-1'],['Xanthines [Chemical/Ingredient]'],['Methylxanthine [EPC]'],[],[],['63629-7169'],HUMAN PRESCRIPTION DRUG,['ORAL'],['313291'],203377,10438,DE3F4CD3-B125-4E34-917D-1E1BD35FFF98,D7FFF827-366C-4A34-BC94-F443F9451C7D,['THEOPHYLLINE ANHYDROUS'],['0I55128JYK'],[]
814,ANDA089808,THEOPHYLLINE EXTENDED RELEASE,"THEOPHYLLINE, ANHYDROUS",[],"NCS HEALTHCARE OF KY, INC DBA VANGARD LABS",[],['50111-482'],['0615-2503-39'],[],[],[],[],['0615-2503'],HUMAN PRESCRIPTION DRUG,['ORAL'],['346574'],203401,10438,282F24D5-31DE-4B2E-8262-361119501B12,06AB3DF7-E64A-4C46-8A70-38561FFEA5F5,['THEOPHYLLINE'],['C137DTR5RG'],[]
